Report Year,"NYC Borough, Block and Lot (BBL)",City,Primary Property Type - Portfolio Manager-Calculated,Year Built,ENERGY STAR Score,Site Energy Use (kBtu),Weather Normalized Site Energy Use (kBtu),Total (Location-Based) GHG Emissions (Metric Tons CO2e),Property GFA - Self-Reported (ft²),Address 1
2022,1002190026,New York,Multifamily Housing,1910,Not Available,670513.3,663493.1,51.1,32100,165 Hudson Street
2022,1002197504,New York,Multifamily Housing,1915,Not Available,3809157.4,3837402.4,264.7,71844,169 Hudson Street
2022,1002200027,New York,Multifamily Housing,2002,Not Available,1644315.2,1665956.3,106.1,26712,15 vestry street
2022,1002207502,New York,Multifamily Housing,1920,17,7615097.2,7615097.2,532.2,105382,24 LAIGHT STREET
2022,1002227502,New York,Multifamily Housing,1920,13,8143029.2,7515309,525.5,94691,195 Hudson Street
2022,1002227503,New York,Multifamily Housing,1882,33,14203454.5,14440352.7,963.4,171577,443 Greenwich St
2022,1002230013,New York,Multifamily Housing,2019,61,2992334.9,3022567,215.7,51979,440 Washington Street
2022,1002230021,New York,Multifamily Housing,1920,Not Available,2588117.3,2644789.5,193,47730,427 Washington St
2022,1002240024,New York,Multifamily Housing,1915,Not Available,437293.4,427282.5,32.8,29600,451 Washington St
2022,1002257501,New York,Multifamily Housing,1910,74,4795261,4891901.9,309.6,96306,465 Greenwich Street
2022,1002287502,New York,Multifamily Housing,2009,48,9137704.8,9258012,626.7,142212,311 West Broadway
2022,1002290020,New York,Multifamily Housing,1920,Not Available,3097226.4,3160323.8,188.4,45197,22 Wooster St
2022,1002300009,New York,Multifamily Housing,1915,51,2363705.3,2405868,181.5,33374,6 Greene st
2022,1002300020,New York,Multifamily Housing,1915,Not Available,2039453.4,2054580.4,138.8,27553,28-30 Greene Street
2022,1002300031,New York,Multifamily Housing,1920,Not Available,668721.4,656393.1,48.7,32100,31-33 Mercer St
2022,1002300042,Manhattan,Multifamily Housing,1910,Not Available,437592.4,434389.7,37,25460,5-7 Mercer St
2022,1002307503,New York,Multifamily Housing,1915,74,3116876.9,3128719.9,236,55299,20 Greene Street
2022,1002307507,New York,Retail Store,1915,Not Available,1542334.9,1567976.3,102.2,30396,32 Greene St
2022,1002310005,New York,Multifamily Housing,1915,Not Available,5194151.1,5267751,368.2,30000,53 Howard Street
2022,1002310014,New York,Office,2016,72,3048535.9,3048535.9,217.6,42000,433-439 Broadway
2022,1002310030,New York,Office,1915,39,2635702.8,2648356.6,199.5,29415,459 Broadway
2022,1002310032,Manhatten,Office,1915,62,1102776,1107112.6,89,25000,455 Broadway
2022,1002310036,New York,Office,1920,90,899208.9,906101,70.1,29000,449 Broadway
2022,1002310037,New York,Office,1920,100,635828.8,642277.5,43.4,25000,447 Broadway
2022,1002317501,New York,Multifamily Housing,1920,Not Available,4090903.6,4153396.7,283.1,60640,443 Broadway
2022,1002320001,New York,Office,1910,64,3032707.7,3032994.7,240.4,52065,434 Broadway
2022,1002320005,New York,Office,1910,42,3227217.8,3261003.5,256.9,34000,444 Broadway
2022,1002320006,New York,Office,1915,Not Available,1132015.1,1132015.1,87.2,27000,446 Broadway
2022,1002320021; 1002320022,New York,Office,1868,94,703994.6,703994.6,56.7,30034,30 Howard Street
2022,1002330002,New York,Hotel,1914,25,15270737.1,15281473,1076.7,121165,9 Crosby St.
2022,1002330004,New York,Office,1935,46,4113838.7,4222940,281.9,38000,13 Crosby Street
2022,1002330026,New York,Office,1913,84,8275388,8302151.7,1708.1,148195,148 Lafayette Street
2022,1002340017,New York,Office,1915,85,2617260.6,Not Available,203.2,46700,215 Centre st
2022,1002347501,New York,Multifamily Housing,1911,Not Available,3005260.1,3062707.3,202.9,53199,161 Grand St
2022,1002350013,New York,Office,1956,96,1413914.2,1413914.2,107.8,44034,224 Centre Street
2022,1002357501,New York,Multifamily Housing,1915,Not Available,1966392.5,2008423.9,133.7,35841,136 Baxter Street
2022,1002360038; 1002360006,New York,K-12 School,1921,47,7815739.6,7973357.5,500,95145,143 Baxter Street
2022,1002387502,Manhattan,Medical Office,1910,Not Available,2824820.1,2830947,223.4,47552,217 Grand Street
2022,1002390012,New York,Multifamily Housing,1915,87,2944542.7,Not Available,219.4,39100,92 Elizabeth st
2022,1002390020,New York,Bank Branch,1923,91,2303100.1,2348098.4,157.3,48911,116 Bowery
2022,1002410013,New York,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1936,Not Available,33823723.5,34856706.6,1953.3,302000,Pier 36
2022,1002410013,New York,Urgent Care/Clinic/Other Outpatient,1954,Not Available,290923.5,290923.5,24.6,12000,36 South St
2022,1002410013,New York,Police Station,1963,Not Available,1799516.9,1860079.9,95.6,100000,Classified NYPD Location
2022,1002410013,New York,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1963,Not Available,31175191.8,32145663.9,1785.9,120000,Pier 36
2022,1002410013,New York,Other - Services,1963,Not Available,558091.3,571948.2,47.2,70000,270 South St
2022,1002410013,New York,Other - Recreation,1963,Not Available,28716319.3,29710800.8,1525.3,365687,299 South St.
2022,1002450001,MANHATTAN,Multifamily Housing,1975,2,37523381.1,38278898.3,2383.1,256556,286 SOUTH STREET
2022,1002450007,New York,K-12 School,1966,91,3704076.4,3742735.9,276.7,99700,327 Cherry Street
2022,1002487501,New York,Multifamily Housing,2017,Not Available,92273077.7,93011128.9,6576.8,1451246,252 South Street
2022,1002550001,MANHATTAN,Multifamily Housing,1965,41,71586677.2,72765161.6,4301.6,681101,45 PIKE STREET
2022,1002560001;1002580001,MANHATTAN,Multifamily Housing,1957,1,213543785.9,Not Available,12880.6,1058212,45 RUTGERS STREET
2022,1002560001;1002580001;1002560014,MANHATTAN,Multifamily Housing,1957,52,153204368.6,158020879.5,8137.4,1166764,45 RUTGERS STREET
2022,1002560001;1002580001;1002560014,MANHATTAN,Multifamily Housing,1957,6,186925615.5,191124652.7,10754.2,1166764,45 RUTGERS STREET
2022,1002560014,MANHATTAN,Multifamily Housing,1965,78,5229634,5129674.4,388.7,108552,282 CHERRY STREET
2022,1002590044,New York,K-12 School,1904,90,3730565,3823267.6,288.5,80720,200 Monroe Street
2022,1002600001;1002600075;1002670024,MANHATTAN,Multifamily Housing,1940,1,235363707.2,237026750.5,14499.3,1190112,70 GOUVERNEUR STREET
2022,1002600001;1002600075;1002670024;1002630001,MANHATTAN,Multifamily Housing,1940,94,117988924.7,121818492.9,6378.5,1391256,70 GOUVERNEUR STREET
2022,1002600001;1002600075;1002670024;1002630001,MANHATTAN,Multifamily Housing,1940,1,353352631.9,Not Available,20877.8,1391256,70 GOUVERNEUR STREET
2022,1002620025,New York,Other - Recreation,1910,Not Available,6783.1,6783.1,0.6,1242,397 Cherry St
2022,1002630008,New York,Multifamily Housing,1950,Not Available,88901026.2,90949745.3,5264.1,1008322,453 FDR Drive
2022,1002630008;1003210001;1002660065,New York,Multifamily Housing,1950,Not Available,192021113.6,196276240.8,11549.8,2281305,530 Grand Street
2022,1002660065,New York,Mixed Use Property,1950,Not Available,9564706.5,9649515.7,712.7,41733,549 Grand Street
2022,1002670010,New York,Office,1974,6,7256107.4,Not Available,451.6,25127,280 Henry Street
2022,1002690041,New York,K-12 School,1966,83,10424089.9,10770256.6,740.6,183775,220 Henry Street
2022,1002700032,New York,Urgent Care/Clinic/Other Outpatient,1970,Not Available,90013363.1,89826029,6555.9,335800,227 Madison St
2022,1002710057,New York,Worship Facility,1993,51,1233795.6,1264471.7,81.6,37565,152 Henry Street
2022,1002730001,New York,K-12 School,1957,72,6646376.4,6890543.5,474.5,109300,122 Henry Street
2022,1002737501,New York,Multifamily Housing,1950,Not Available,1487955.7,1528790.5,89.3,18240,142 HENRY STREET
2022,1002740006,New York,Non-Refrigerated Warehouse,1936,81,518783.4,536044,35.1,33831,134 Madison St
2022,1002750003,New York,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1910,Not Available,369303.5,376136.5,26.4,21110,80 Henry St
2022,1002750028,New York,"Repair Services (Vehicle, Shoe, Locksmith, etc.)",1963,Not Available,4028712.9,4250570.2,280.7,41428,30 Pike St
2022,1002760059,New York,K-12 School,1924,100,20550.5,20550.5,1.7,38000,53 Catherine St.
2022,1002767503,New York,Multifamily Housing,2010,93,2292596,2333387.5,151.9,53551,31 Monroe Stee
2022,1002790040,New York,K-12 School,1900,60,6475413.1,6633076.9,418,87680,8 Henry Street
2022,1002797502,New York,Office,1971,57,3902106.4,3946292.9,287,58293,11 East Broadway
2022,1002800044,New York,Library,1903,Not Available,1277839.8,1312637.7,81.5,12243,33 East Broadway
2022,1002807501,New York,Office,1900,69,1573717.1,1586090.8,117.2,32372,17 East Broadway
2022,1002810001,New York,Office,1900,77,2355673.1,2355673.1,180,36557,2 e Broadway
2022,1002820003,New York,Other - Mall,2000,Not Available,6457190,6465759.7,496.3,35358,75 East Broadway
2022,1002830024,New York,Multifamily Housing,2001,61,5017863,5046046.1,327.4,74453,10 Rutgers st
2022,1002847501,New York,Multifamily Housing,1907,71,1731673.7,1743493.9,107.4,27792,155 Henry Street
2022,1002847503,NEW YORK,Multifamily Housing,1912,6,3701397.5,3740456.4,239.9,45065,175 E BROADWAY
2022,1002880015,New York,K-12 School,1900,86,6892224.6,7138046,490,104460,293 East Broadway
2022,1002890001,New York,K-12 School,1978,65,7746843.6,7913991.4,599.7,111725,40 Division Street
2022,1002927502,"New York, NY 10002",Mixed Use Property,2017,Not Available,3319945.3,3217327.5,245.4,49475,92 Canal Street
2022,1002947502,New York,Office,2012,51,2367059,2409077.6,184.4,38887,2 Allen Street
2022,1002977502,New York,Multifamily Housing,1950,76,2227597.8,2227597.8,145,26564,48 HESTER STREET
2022,1002977503,New York,Multifamily Housing,1950,Not Available,1651104.7,1630455.9,116.1,31406,7 ESSEX STREET
2022,1002987501,New York,Multifamily Housing,1941,Not Available,3573488,3554947.9,223.9,37642,51 Canal St
2022,1003010003,New York,K-12 School,1983,84,12790671.8,13252628.9,973.9,207109,100 Hester Street
2022,1003030025,Queens,Hotel,2006,35,3815469.9,3855041,255.8,40529,61 Chrystie Street
2022,1003030027,New York,Office,1900,97,655498.6,688134.7,48.7,41872,CHRYSTIE STREET
2022,1003037502,New York,Office,1992,84,1391877.7,1380532.6,117.7,44673,77 Bowery
2022,1003040021,Manhattan,Multifamily Housing,1910,2,3870353.5,3956910.5,256.4,26565,249 Grand Street
2022,1003040035,New York,Multifamily Housing,1982,16,3023344.9,3125031.8,182.5,26965,75 Chrystie Street
2022,1003070001,MANHATTAN,Multifamily Housing,1974,100,0,0,0,129653,45 ALLEN STREET
2022,1003090001,New York,K-12 School,1900,96,2010786.4,2010786.4,158.1,74080,71 Hester Street
2022,1003090022,New york,Multifamily Housing,2001,28,3256748,3321237,197.8,26300,49 Ludlow Street
2022,1003107503,New York,Multifamily Housing,2011,85,1336785.1,1369736.2,94.5,27576,55 Hester Street
2022,1003110013,New York,Multifamily Housing,1960,35,94056077.9,95431658.2,5562.6,1025341,208 East Broadway
2022,1003110013,New York,Multifamily Housing,1960,66,78097133.3,80054933.5,4509,970341,208 East Broadway
2022,1003110013,New York,Supermarket/Grocery Store,1960,21,11411402.3,11459359.7,771.7,37000,409 Grand St
2022,1003110013,New York,Retail Store,1960,1,4547542.4,4574314.5,282,18000,357 GRAND STREET
2022,1003110013,New York,Multifamily Housing,1960,43,94215700.5,95588051.4,5577.5,1025341,357 Grand Street
2022,1003110031,New York,Library,1909,Not Available,986242.6,966520.6,83.4,20238,192 East Broadway
2022,1003150001,New York,Multifamily Housing,1960,65,44446044.2,43350216,3576.5,1054290,409 Grand Street
2022,1003160200,New York,Other - Recreation,1910,Not Available,120734,125013.3,10.2,4340,E/O FDR Drive at 6th St
2022,1003160200,New York,Other - Recreation,1996,Not Available,120734,120734,10.2,3940,E/O FDR Drive at 6th St
2022,1003160200,New York,Other - Recreation,1910,Not Available,Not Available,Not Available,0,400,East River Promenade at Rivington Street
2022,1003210001,New York,Multifamily Housing,1950,Not Available,93555380.8,95676992.5,5572.9,1231250,570 Grand Street
2022,1003230001,MANHATTAN,Multifamily Housing,1959,11,272565927.1,271265396.8,16419.7,1993701,605 FDR DRIVE
2022,1003230001,MANHATTAN,Multifamily Housing,1977,100,2953179.1,2891799.9,249.7,140963,72 COLUMBIA STREET
2022,1003230001,MANHATTAN,Multifamily Housing,1959,87,215507817,215507817,11942.2,2134664,605 FDR DRIVE
2022,1003250025,New York,K-12 School,1915,65,6795310.7,7123651,406.3,85300,525 East Houston Street
2022,1003310140,New York,K-12 School,2007,81,3566353,3694075.7,217.3,62480,285 Delancy Street
2022,1003350001,New York,Library,1958,Not Available,362601.9,362601.9,29.2,10760,415 East Houston St
2022,1003350001,New York,K-12 School,1959,100,362601.9,362601.9,29.2,191960,111 Columbia St
2022,1003350001,New York,K-12 School,1958,Not Available,Not Available,Not Available,0,181200,111 Columbia Street
2022,1003360005,NEW YORK,Multifamily Housing,1982,79,7711957.4,7575034.1,464.2,98000,15 Bialystoker Place
2022,1003360028,New York,Performing Arts,1974,Not Available,8359820.9,7929073.7,500.4,40000,466 Grand Street
2022,1003360029,New York,Residential Care Facility,1961,Not Available,4100797.5,4164980,263,26400,25 Willett St
2022,1003380001,MANHATTAN,Multifamily Housing,1964,99,14168243.2,13870142.8,1142.3,507460,100 PITT STREET
2022,1003400001,New York,Fitness Center/Health Club/Gym,1935,Not Available,2279440.4,2337432.5,147.7,11575,128 Pitt St
2022,1003420060,New York,Police Station,1972,Not Available,10454127.1,10704769.1,654.9,58685,19-25 Pitt St
2022,1003420065,New York,K-12 School,1958,100,482467.1,487731.6,34.2,36694,142 Broome Street
2022,1003430001,New York,K-12 School,1975,54,9879071.1,10361832.3,755,119519,100 Attorney Street
2022,1003440001,New York,K-12 School,1957,77,4537309.8,4648458.7,348,99481,123 Ridge Street
2022,1003440010,MANHATTAN,Multifamily Housing,2003,Not Available,4711591.3,4878130,279.5,19700,189 STANTON STREET
2022,1003440013,New York,Multifamily Housing,1932,93,3127444.2,3195202.3,192.8,47910,195 Stanton Street
2022,1003467501,New York,Multifamily Housing,2018,33,18579330.2,18671720.5,1360.9,281000,145 Clinton Street
2022,1003467502,New York City,Mixed Use Property,2021,Not Available,17799131.2,17888621,1297.8,468652,155 Delancey St
2022,1003470080;1003510001,MANHATTAN,Multifamily Housing,1973,100,5238451.7,5153446.6,413.4,376859,64 ESSEX STREET
2022,1003477501,New York,Mixed Use Property,2018,Not Available,21135729.5,21247244.2,1448.1,199700,175 Delancey Street
2022,1003480036,Manhattan,Hotel,2011,40,3642451.8,3662211.4,299.9,48002,150 Delancey Street
2022,1003480046,New York,Mixed Use Property,1910,Not Available,1457647.9,1477652.6,100.3,33506,80 Clinton Street
2022,1003480064,New York,Multifamily Housing,2018,84,1346975,1369653.2,108.9,35308,91 Attorney St
2022,1003500008,New York,Pre-school/Daycare,1926,Not Available,1510325.9,1551409.9,107.6,31498,180 Suffolk St
2022,1003500026,New York,Multifamily Housing,2005,67,1977127,2013283.5,131.1,38520,19 Clinton St
2022,1003500069,New York,Multifamily Housing,2015,51,2690039.9,2751602,173.5,36284,155 Attorney Street
2022,1003527501,NEW YORK,Multifamily Housing,2018,Not Available,37062686.2,37013036.8,2661.6,440000,125 Delancey Street
2022,1003530044,New York,Supermarket/Grocery Store,1939,Not Available,Not Available,Not Available,Not Available,20616,116 Delancey
2022,1003530057,New York,Multifamily Housing,1920,62,2366099,2419211.9,141.3,25650,131 Rivington Street
2022,1003537503,Manhattan,Multifamily Housing,1950,Not Available,Not Available,Not Available,0,24281,115 Norfolk Street
2022,1003540001,New York,Multifamily Housing,2017,89,4011787.8,4081152.8,258.7,63712,140 Essex St
2022,1003540080,New York,K-12 School,1975,93,7425381.1,7425381.1,586.7,190975,145 Stanton Street
2022,1003550001,New York,K-12 School,1961,94,4446750.5,Not Available,268.1,110400,166 Essex Street
2022,1003560001,MANHATTAN,Multifamily Housing,1949,23,230154917.4,237517753.6,13268.2,1702331,10 AVENUE D
2022,1003560100,New York,K-12 School,1904,78,11341788,11735961.6,681.7,155375,442 East Houston Street
2022,1003620010;1003670001;1003620001,MANHATTAN,Multifamily Housing,1949,1,512690487.3,525176941.6,28056.4,1511780,152 AVENUE D
2022,1003620010;1003670001;1003620001;1003560001;1003230001,MANHATTAN,Multifamily Housing,1959,100,121586507,Not Available,9614.1,5207812,152 AVENUE D
2022,1003620010;1003670001;1003620001;1003560001;1003230001,MANHATTAN,Multifamily Housing,1949,1,1355458835,Not Available,79550.2,5348775,152 AVENUE D
2022,1003720012,New York,Multifamily Housing,1900,39,2911506.4,2901548.5,164.6,26780,280 East 3rd Street
2022,1003720014,New York,Other - Lodging/Residential,1975,Not Available,2517230.2,2574783.8,164.1,23530,Classified DHS Location
2022,1003720026,New York,Multifamily Housing,2007,82,3662713.5,3764036.3,206.5,46162,310 East 3rd Street
2022,1003720041,Manhattan,Multifamily Housing,2013,46,9339047.8,9411369.7,619.3,131660,310 East 2nd Street
2022,1003720060,Manhattan,Multifamily Housing,1997,81,5314163.3,5394820.4,330.3,80500,280 East 2nd Street
2022,1003730051,Manhattan,Multifamily Housing,2003,93,2502772,2525449.6,151.5,41244,299 East 3rd Street
2022,1003730064,New York,Medical Office,1975,6,3759025.1,3772032.2,281.6,26793,279 East 3rd Street
2022,1003740020,New York,K-12 School,1910,73,5446732.1,5667003.8,473.6,72080,333 East 4th Street
2022,1003750001;1003750045;1003870020;1003870129;1003870144;1003750063;1003870033,MANHATTAN,Multifamily Housing,1988,100,7919605.5,8161381.9,460.9,193140,637 EAST 5TH STREET
2022,1003757501,New York,Multifamily Housing,2001,19,4730773.9,4766619.1,326.5,39400,754 East 6th Street
2022,1003767501,MANHATTAN,Multifamily Housing,2016,97,5396376.6,5480680.3,367.5,121049,751 EAST 6TH STREET
2022,1003780001,MANHATTAN,Police Station,2000,Not Available,5745905.3,5824644,421.2,87000,130 AVENUE C
2022,1003780004,Manhattan,Multifamily Housing,1900,100,1119392.1,1106410.1,77.1,32450,134 Avenue C
2022,1003780017,MANHATTAN,Multifamily Housing,1996,45,7291172.4,Not Available,404,69610,722 EAST 9TH STREET
2022,1003787501,New York,Multifamily Housing,2014,91,1279403.6,1293531.3,84.9,25615,399 east 8th st
